description,start_time,end_time,transcript
"**Leisure Activities**

The person in the mirror appears to be posing for a photo or video, which falls under leisure activities. The presence of a camera or recording device on their head and their deliberate posture suggest they are engaging in a personal pastime or creative endeavor.",845,849," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Using Laptop,849,851," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
"The video segment shows a man with a head-mounted camera looking into a kitchen. While it's possible he's about to engage in one of the listed activities, the current action depicted is simply **Walking**.",851,863," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
The video segment is classified as **Washing dishes**.,863,866," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Washing dishes,866,867," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Talking,867,871," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Talking,871,872," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Washing dishes,872,873," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
"The provided images depict a group of people in what appears to be a kitchen setting. They are all wearing head-mounted devices, possibly for a game or activity. One person in the center is looking directly at the camera and appears to be speaking, while others are engaged in an activity. Given the context of people gathered together, wearing similar devices, and one person actively communicating, the most fitting classification is **Talking**.",873,877," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
The segment is classified as **Washing dishes**.,877,886," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
"The provided image shows two individuals in what appears to be a kitchen or dining area. One individual is wearing a camera on their head, suggesting they might be recording or documenting something. The other individual is looking towards the camera and speaking. Given the context of two people interacting and one speaking directly to the camera, the most appropriate classification for this segment is **Talking**.",886,888," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
The segment is classified as **Washing dishes**.,888,891," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Talking,891,903," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
Talking,903,915," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you There you go. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Það er það sem við erum að hljóða. Hvað er það? Ég fann einhvern veginn í fjöld Ég fann einhvern veginn í fjöld sem ég stundi að hljóða og það var að það þarf að það þarf að þarf að þarf að þarf að þarf að þarf að þarf og það var að það var að þarf Já já já and then I figured the couple guinnesses didn't make it better They rarely do in the long term Consequences of having everything recorded And then I just did not sleep very well as a result Hey I also didn't sleep well What happened actually? Just stomach something Stomach? Sick? Old age Sick or? Yeah I think so yes You're not that old i'm pretty old you're not that old you know what could have happened i think uh i also noticed we went to uh pop we came directly no you noticed that you went to the pub yeah can. Can't have been that bad. This kind of period in between. Let's say I was way worse than what I had at the pub yesterday, the dessert. But the pub, you had two Guinnesses? Yeah, two. Maybe one. I think two. I think. No, no, no. So old age will do this to you. No, no, you know what? No, but I was, it's something, some bug. Whatever. I hope nobody else has anything. Ramesh was mentioning it. Yes. Like youð skilja fyrir það. Þú veist, við þáum við vina eða ekki."
