description,start_time,end_time,transcript
Leisure Activities,645,647," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
Cooking,647,663," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
Using Laptop,663,664," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
Using Laptop,664,665," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
Using Laptop,665,666," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
The video segment shows people in a kitchen preparing food and interacting. This falls under the category of **Cooking**.,666,854," you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you Good morning. Good morning. Today the bacon will not be overcooked. What? I love my bacon like that. I'll have two different types of bacon today, overcooked and normal. I love them being thick. That's a wrap. Okay, okay.. Don't be sloppy. I admit I've made a mistake. You like eating it with pink bacon. Why? Pink bacon. Why? They're so much better when they're not too cooked. No. Not crispy at all. Okay what else can I cook for this breakfast because? That's good. They're in the oven. Flour pudding or pudding that's all. Tomatoes, yeah. I'll get quite some tomatoes. Yeah, in a minute. Mushroom isn't for us. No, no. We can cut up some cheese, right? I believe we are supposed to. I'm sure they have mushroom here. Is it hot? Luke, can we use some meatball? They are hot. Oh no, better check with Lucas because he will..."
"The video segment depicts people engaged in **Cooking**. They are actively preparing food in the kitchen, using the stove and various ingredients.",854,1681," Ik wil een eindje. Is there something else in there? Um... Prepare the table? Prepare the table. I think Ali disappeared when we asked her to do this. She ran. Graham. Du får se du har noe. Hei! Du får se du har noe. Nå, nå, nå. Nå, nå, nå. Is it clean depending on the dishwasher? Yeah, probably, right? I think so. Then it looks like. Okay, can I leave this here? Okay, and the first thing we'll do is empty the dishwasher. Is there a broom in this house? No, there's a broom in the kitchen. Oh, there's a broom in the kitchen. Okay, so we're going to clean the kitchen. I'm going to see the record. Oké, ik ga de eerste keer met deze. En ik ga de andere korte. Ik ga de andere korte. Is er een boom in deze tuin? Ik heb geen idee. Het is een hoover. Waar komt dit? Ja, er zit een hoover. Naast de schoenen. Ik weet niet of je ze kunt halen. De baken zijn er bijna vol. Oh, ze zijn're very pink. Try it, let me know if you want to make it stronger or not."
"The most fitting category for this segment is **Cooking**.

The video shows multiple individuals in a kitchen environment, with some actively engaged in food preparation near the stove and countertops. There are visible ingredients and cooking utensils, indicating the process of cooking is underway.",1681,2084, I think it's soy sauce
Cooking,2084,2616," Yes, that's true. Yeah, I guess we already talked about this yesterday. So, one thought, if this were a professional kitchen, how high would the fine be? Sausage on the ground or back in? Yeah, I mean, there's been other very questionable behaviors in this kitchen. But that's what normal people do. We're not saddling the bird. There are some people now watching this video who are aghast at the idea of frying tomatoes. Why? I don't think it's a normal thing. That's not something done in Ireland and the UK, you know bit, um... That's, uh, done in various places. Yay! The problem is, the motels are mostly water, so, uh, yep. What's with this so high right now? This is actually beautiful. I don't know what that is, actually. They're actually heat pads. In the middle. In the middle? Yeah, look viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie viele verschiedene Farben es gibt. Ich weiß nicht, wie Und ich habe letztes mal 12 Woks mit dieser mal ausgekommen. 4 Reis, 7 Wok. So far. So far, there is no egg. At some point you are running out of eggs. So it might be... This is the second actually big breakfast to be cooked. Because Friday you are leaving at Yeah, and you're leaving at 5 from Saturday 5, who's going with you? Since it's written on the table So you can't go? Oh, we have to choose the breakfast this morning and I've got to send the details to The breakfast, the dinner you were talking about Sorry, you don't need to break up on saturday the dinner"
Cooking,2616,2708," It was closer to the water No, I thought you were, it's over here. Hey? This is mine, but you can take it. Yeah. I'll get you a coffee. Yeah, it's over here. It's over here. It's okay. I just need a drink. A drink? This time of day? It is after 8am. We are in Ireland. Not bad. 10 minutes late. Remember the last time we drank whiskey or something in your office at 11am? You're on camera. Yes, it was a Christmas party. Wow. And then de fleste stående i Sverige. Nå er det en viss utstilling. Das ist ein Lied für die ganze Lüse? Ja, für alle Brotlöse. Oh, it's a light, sharp tomato. Soy drink? No, soya drink. Sorry. The soy drink. It's just about the language. Yeah, it's just the language. It must be a milk. Because soy drink is something different. Yes, exactly. It's three different kinds of it. Coconut milk. It's very different from coconut drink. But coconut milk is still coconut milk, I think. So, what's the moral here? Soy milk, right? Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, that's what it was. Yeah, What's the moral here? Yeah, that's what it was. Oh. So... Maybe it's fake stuff. It's like they are not allowed to call fake meat, like that meat anymore, it's just legal."
