description,start_time,end_time,transcript
Leisure Activities,3388,3393, Paldies! you I was working on my step count probably when it happened.
Walking,3393,3394, Paldies! you I was working on my step count probably when it happened.
Walking,3394,3398, Paldies! you I was working on my step count probably when it happened.
Walking,3398,3400, Paldies! you I was working on my step count probably when it happened.
Walking,3400,3401, Paldies! you I was working on my step count probably when it happened.
Walking,3401,3402, Paldies! you I was working on my step count probably when it happened.
Leisure Activities,3402,3403, Paldies! you I was working on my step count probably when it happened.
Leisure Activities,3403,3404, Paldies! you I was working on my step count probably when it happened.
Sitting,3404,3408, Paldies! you I was working on my step count probably when it happened.
Eating,3408,3409, Paldies! you I was working on my step count probably when it happened.
Leisure Activities,3409,3410, Paldies! you I was working on my step count probably when it happened.
Leisure Activities,3410,3412, Paldies! you I was working on my step count probably when it happened.
Sitting,3412,3413, Paldies! you I was working on my step count probably when it happened.
Eating,3413,3414, Paldies! you I was working on my step count probably when it happened.
Eating,3414,3422, Paldies! you I was working on my step count probably when it happened.
"The classification for this segment is **Eating**. 

The image shows a group of people gathered around a table with food, suggesting they are in the process of eating a meal.",3422,3426, Paldies! you I was working on my step count probably when it happened.
The image depicts a group of people gathered around a dining table laden with food. This scene strongly suggests that they are engaged in **Eating**.,3426,3428, Paldies! you I was working on my step count probably when it happened.
"The image shows a group of people gathered around a table filled with food and drinks. They are all seated and appear to be in the process of consuming the meal. Some individuals are actively eating, while others are engaged in conversation. The presence of plates with food, cutlery, and beverages strongly suggests that the activity taking place is **Eating**.",3428,3434, Paldies! you I was working on my step count probably when it happened.
"The correct classification for this segment is **Eating**. 

The image shows people seated at a table with plates of food, suggesting they are in the process of consuming a meal.",3434,3444, Paldies! you I was working on my step count probably when it happened.
Leisure Activities,3444,3448, Paldies! you I was working on my step count probably when it happened.
"The image depicts a group of people gathered around a dining table laden with food. Several individuals are actively engaged in eating, indicated by the presence of food on their plates and their postures. Therefore, the most fitting classification for this segment is **Eating**.",3448,3452,
Leisure Activities,3452,3453,
Leisure Activities,3453,3454,
Leisure Activities,3454,3455,
Talking,3455,3514," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Leisure Activities,3514,3515," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Leisure Activities,3515,3516," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Leisure Activities,3516,3517," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Leisure Activities,3517,3518," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Sitting,3518,3519," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Leisure Activities,3519,3520," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
Sitting,3520,3521," Yeah, why? I don't know. Ititten minulla ei ole rahaa, oikein? Like the amount of money that we spent for this, everybody's gonna say, oh my god, you know, like it costs a lot and a la la. Oh, actually, I can tell you the opposite. And I'll tell you why. You finish what you're saying. This is super super cheap you know what kind of nonsensical stuff uh uh boards of the university spent money on it's like what kind of nonsensical positions you know like our overhead is 50 where does that thing go you know what's 50 every two euro that you bring for adapt one euro goes somewhere else and that's pretty much across the"
