description,start_time,end_time,transcript
Making Coffee,362,364," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Leisure Activities,364,365," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Making Coffee,365,385," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Using Laptop,385,386," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Using Laptop,386,387," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Using Laptop,387,389," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Using Laptop,389,390," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Cooking,390,475," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
"The video segment shows a person preparing food in a kitchen. Therefore, the correct classification is **Cooking**.",475,597," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
Cooking,597,1459," you you you you you you you you you you you you you you you you you Deze is een van de meest belangrijke van de kofferhuisbeelden. Okay, mine's left. Skål! I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a new one. I'm going to make a I'm going to make a Gå in på en kål. 1 tbs of butter Gulland, Gulland GONG 1.5 cups of water GONG I'm going to make a"
**Cooking**,1459,1574, Tov. Ja. Nå er det en hel del av denne byggen. Svartål Do you take on the SD card?
Cooking,1574,1626," Und eben so, weil sonst ist es zu heiß. Vielen Dank.... und dann geht es hier rein."
"The segment shows two people in a kitchen environment. One person is preparing food on a counter, and the other person is standing nearby. The presence of food preparation and cooking utensils strongly suggests the activity is **Cooking**.",1626,1671,"... Musik... Das ist der Morgen, da ist immer die stabilste Wetterlage, weil es ist jetzt wieder trocken."
Cooking,1671,1681," Ja, das ist heiß."
"The correct category for this segment is **Cooking**.

The video shows two people in a kitchen, with one person actively preparing food at the counter and the other assisting or observing. There are ingredients and utensils visible, suggesting the process of cooking is underway.",1681,1978," Das war der Dampfhahn. Ja, ja schon. Aber es wird dann schon doch... Ja, ja schon. Aber es wird dann schon doch... Ja, schon, aber es ist dann schon doch recht nah am, is this covered? Is this last piece? Yeah. Bei dir leuchtet jetzt nichts mehr."
Talking,1978,2111,"... Musik... Die Fahne bräuchte eine aggressivere Lösung als das hier zu verhüten steht. Ja, das ist hier. Ja. Komm, pack her."
"The provided image shows two men in a kitchen. One man is standing at the kitchen island, seemingly washing dishes. The other man is standing near the oven. Based on the actions depicted, the most fitting category is **Washing dishes**.",2111,2184," So, Verweichlichung hier. Rengar Die fang ich jetzt einfach hier ein bisschen einweichen und dann fehlt eigentlich hier Okay. Das ist eigentlich eine Salauch-Schüssel."
Cooking,2184,3481," Die ist später noch. The building is now under construction. Stamford Street Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, Storting, I'm going to make a I'm going to make a We are now at the entrance of the main entrance. The I'm going to make a I'm going to make a I'm going to make a I'm going to make a I'm going to make a Thank you for watching. We clean the dust inside the phone. We are now at the site of the construction of the new building. The building was built in 1913. It is now a residential building with a large living area. The building was built in 1913. The building was built Thank you for watching! I'm going to make a"
"**Walking** 

The person in the image is captured in motion, walking across the kitchen area. Their body is angled as if in mid-stride, and their feet are positioned for movement.",3481,3501," I'm going to make a new one. I'm going to make a new one. 1.5 kg kvartal Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr 1.5 kg kvartal I'm sorry. Norske Rundforskning I'm going to make a I'm going to make a The building is a small apartment complex with a large living room. I'm going to go to the bathroom. Hey, good morning."
"The provided image shows a kitchen with various items, including food, appliances, and seating. However, there is no explicit action or activity being performed by anyone in the image. Therefore, it is not possible to classify this segment into any of the given categories.",3501,3504," I'm going to make a new one. I'm going to make a new one. 1.5 kg kvartal Rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr 1.5 kg kvartal I'm sorry. Norske Rundforskning I'm going to make a I'm going to make a The building is a small apartment complex with a large living room. I'm going to go to the bathroom. Hey, good morning."
Cooking,3504,28," How's life, baby? So far so good. You tidied up the kitchen, right? Yesterday. Do you know where the rest of these are? So let me first attach the sensors. Today we start at 10. Well, the workshop starts at 10. Ah, shit. Then I have to prepare breakfast now. Okay. No, Carl told me prepare workshop yeah something something there was much more of this oh yeah yeah totally you know where they are I have no idea I showed you but I think you're hyper focused on it. Yes. Like just I told you very easy. I think you were busy with... I may have been busy with various things. It seemed to me that you have semi look in my direction but you were probably just... Yeah. Thanks everybody. Do you have any idea where the chocolate went? There was cacao powder. Oh yeah, that one I've seen. And also dark chocolate. Dark chocolate I don't know, but cacao could be sour. Yeah. Let me check."
Washing dishes,28,68," probably no once I find all the ingredients very sticky I am thank you much I Very tasty. Well, in this station it's very cinnamon-y. So, Luca. Where is the first-class-class-class? Um, on the, uh... counter? Next to the clock at the entry. So I make it clean. So this one, is it clean? No, it's not so clean."
Washing dishes,68,281," Alright, very good. Gullit I have not understood the word of what you've been saying."
Cooking,281,540," Ok. Now we sink. Key. This guy is happening. Lots of hours. Let me try to find. Baking cocoa. Baking cocoa. So in absence of... No, there was one. I saw it. Sorry I'm... We brought one. It's in Moscow somewhere. Yeah, it's here somewhere. Yeah, there it is. Ah, thank you very much. Pretty much, you know, like classic pick and placeisi klasīgi, kā tas, kādā vietā, tas ir jāsaka. Jā, jā. Jā, jā, jā. Jā, jā, jā. Jā, jā, jā. Jā, jā, jā. Jā, jā, jā. Jā, jā, jā, jā. Jā, jā, jā, jā. Jā, jð er ekki það. Hvornir þau komir frá stórn? Hvornir þau komir frá stórn? Þau fyrir Þau fyrir áttu áttu áttu áttu. Ég finn að þau fyrir áttu áttu áttu áttu áttu áttu. Ég hef ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki ekki Depends how fast they are. Probably, I would probably get them in another half an hour or so."
The segment is classified as **Cooking**.,540,775," So we have everything for the first one ready. I guess It's in a fridge. So this is second and you have a third Your first is in the fridge, this is the second and then you have this Okay It's like ghosts of girlfriends past There are three What trees. What? Joke. There are these cheesy Hollywood movies. Yeah. I have no idea. There are some of these Christmas stories or something. Okay. About ghosts and stuff. Ghosts. Uh-huh. And if I remember correctly, they come in trees. Well, we have the original somewhere over there. The Christmas Carol. Ah, that's the one. I'm an orthodox, we don't have Christmas carols. Ehh. So, classical literature is strictly forbidden?"
"The most fitting category for this segment is **Cooking**. The individuals in the video are actively preparing food in a kitchen setting, which is indicative of the cooking process.",775,2612," kind of microwaves i think i use this yep Gå inn på fjellet. Torsdagsbladet Dabūj svarbēt, dabūj svarbēt, dabūj svarbēt"
Cooking,2612,722," In the group we have on the science park in Malta, occasionally, this presentation, meaning every week we have presentations, but in a different format. Normally PhDs present their work, every once in a while they present something else, you know, like of interest for everybody. Hey, you know, how do we use servers how do we use super computers kind of go about data transfer efficiently so they really made a good presentation two of them then I looked at rsync and I was like wait a second it's rsync azv I heard like it looks. It was the last time I saw it. That was for compression on these very slow lines. We used to use that. And you do know what happens if you use AVZ on images and videos and our data sets are crazy. Imagine if you try to move. No, this is not helpful. That's basically... I'm not sure, but it may even slow it down. Yes, it... well, in many cases it will actually slow it down. So that was very funny. But apparently these online tutorials, GitHub, Stack Overflow, so Google and so on, actually just still use that flag somewhere. Do you think you can transfer it? Well, I mean, if you have large text files. Yes, totally. But in our community, what are we transferring? Images, videos? Yeah, some metadata or something that will not be easily compressible that didn't work meaning yes some metadata"
